feature,cohort,value,count,proportion
country_code,tuning,AL,10,0.0006666666666666666
country_code,tuning,LU,9,0.0006
country_code,tuning,PA,9,0.0006
country_code,tuning,SV,9,0.0006
country_code,tuning,RE,9,0.0006
country_code,tuning,CI,9,0.0006
country_code,tuning,TZ,9,0.0006
country_code,tuning,BA,9,0.0006
country_code,tuning,MK,8,0.0005333333333333334
country_code,tuning,OM,8,0.0005333333333333334
country_code,tuning,AD,8,0.0005333333333333334
country_code,tuning,CD,7,0.00046666666666666666
country_code,tuning,JM,7,0.00046666666666666666
country_code,tuning,TT,6,0.0004
country_code,tuning,GH,6,0.0004
country_code,tuning,CR,6,0.0004
country_code,tuning,PS,6,0.0004
country_code,tuning,BO,6,0.0004
country_code,tuning,IS,5,0.0003333333333333333
country_code,tuning,SN,5,0.0003333333333333333
country_code,tuning,XK,5,0.0003333333333333333
country_code,tuning,LY,4,0.0002666666666666667
country_code,tuning,GP,4,0.0002666666666666667
country_code,tuning,NP,4,0.0002666666666666667
country_code,tuning,MV,4,0.0002666666666666667
country_code,tuning,MM,4,0.0002666666666666667
country_code,tuning,CM,4,0.0002666666666666667
country_code,tuning,NI,4,0.0002666666666666667
country_code,tuning,MC,3,0.0002
country_code,tuning,AO,3,0.0002
country_code,tuning,BS,3,0.0002
country_code,tuning,GM,3,0.0002
country_code,tuning,TG,3,0.0002
country_code,tuning,MG,3,0.0002
country_code,tuning,SS,2,0.00013333333333333334
country_code,tuning,BJ,2,0.00013333333333333334
country_code,tuning,TM,2,0.00013333333333333334
country_code,tuning,unknown,2,0.00013333333333333334
country_code,tuning,IM,2,0.00013333333333333334
country_code,tuning,MQ,2,0.00013333333333333334
country_code,tuning,JE,2,0.00013333333333333334
country_code,tuning,PG,1,6.666666666666667e-05
country_code,tuning,RW,1,6.666666666666667e-05
country_code,tuning,FJ,1,6.666666666666667e-05
country_code,tuning,SJ,1,6.666666666666667e-05
country_code,tuning,GD,1,6.666666666666667e-05
country_code,tuning,YE,1,6.666666666666667e-05
country_code,tuning,SR,1,6.666666666666667e-05
country_code,tuning,MZ,1,6.666666666666667e-05
country_code,tuning,BN,1,6.666666666666667e-05
country_code,tuning,MO,1,6.666666666666667e-05
country_code,tuning,GA,1,6.666666666666667e-05
country_code,tuning,ET,1,6.666666666666667e-05
country_code,tuning,CK,1,6.666666666666667e-05
country_code,tuning,UG,1,6.666666666666667e-05
country_code,tuning,GN,1,6.666666666666667e-05
country_code,tuning,GF,1,6.666666666666667e-05
country_code,tuning,KY,1,6.666666666666667e-05
country_code,tuning,LS,1,6.666666666666667e-05
country_code,tuning,ER,1,6.666666666666667e-05
country_code,tuning,PF,1,6.666666666666667e-05
country_code,tuning,NE,1,6.666666666666667e-05
country_code,tuning,LI,1,6.666666666666667e-05
country_code,tuning,ZM,1,6.666666666666667e-05
country_code,tuning,SL,1,6.666666666666667e-05
country_code,tuning,BF,1,6.666666666666667e-05
country_code,tuning,NU,1,6.666666666666667e-05
country_code,tuning,MU,1,6.666666666666667e-05
country_code,tuning,AI,1,6.666666666666667e-05
country_code,tuning,ML,1,6.666666666666667e-05
country_code,tuning,LC,1,6.666666666666667e-05
country_code,tuning,GI,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,us,2532,0.1688
attempt_last_card_country,final_evaluation,gb,893,0.059533333333333334
attempt_last_card_country,final_evaluation,in,844,0.056266666666666666
attempt_last_card_country,final_evaluation,de,841,0.05606666666666667
attempt_last_card_country,final_evaluation,fr,553,0.036866666666666666
attempt_last_card_country,final_evaluation,br,485,0.03233333333333333
attempt_last_card_country,final_evaluation,it,472,0.031466666666666664
attempt_last_card_country,final_evaluation,kr,467,0.031133333333333332
attempt_last_card_country,final_evaluation,ua,419,0.027933333333333334
attempt_last_card_country,final_evaluation,es,405,0.027
attempt_last_card_country,final_evaluation,kz,401,0.026733333333333335
attempt_last_card_country,final_evaluation,ca,400,0.02666666666666667
attempt_last_card_country,final_evaluation,tr,350,0.023333333333333334
attempt_last_card_country,final_evaluation,pl,300,0.02
attempt_last_card_country,final_evaluation,ae,260,0.017333333333333333
attempt_last_card_country,final_evaluation,mx,258,0.0172
attempt_last_card_country,final_evaluation,jp,252,0.0168
attempt_last_card_country,final_evaluation,au,236,0.015733333333333332
attempt_last_card_country,final_evaluation,hk,212,0.014133333333333333
attempt_last_card_country,final_evaluation,nl,196,0.013066666666666667
attempt_last_card_country,final_evaluation,co,182,0.012133333333333333
attempt_last_card_country,final_evaluation,sg,152,0.010133333333333333
attempt_last_card_country,final_evaluation,il,145,0.009666666666666667
attempt_last_card_country,final_evaluation,ro,130,0.008666666666666666
attempt_last_card_country,final_evaluation,cz,127,0.008466666666666667
attempt_last_card_country,final_evaluation,at,121,0.008066666666666666
attempt_last_card_country,final_evaluation,vn,120,0.008
attempt_last_card_country,final_evaluation,ar,117,0.0078
attempt_last_card_country,final_evaluation,ch,113,0.007533333333333334
attempt_last_card_country,final_evaluation,id,96,0.0064
attempt_last_card_country,final_evaluation,kg,93,0.0062
attempt_last_card_country,final_evaluation,sa,92,0.0061333333333333335
attempt_last_card_country,final_evaluation,ph,90,0.006
attempt_last_card_country,final_evaluation,uz,88,0.005866666666666667
attempt_last_card_country,final_evaluation,ee,83,0.005533333333333334
attempt_last_card_country,final_evaluation,pk,80,0.005333333333333333
attempt_last_card_country,final_evaluation,pr,79,0.005266666666666667
attempt_last_card_country,final_evaluation,pt,75,0.005
attempt_last_card_country,final_evaluation,be,72,0.0048
attempt_last_card_country,final_evaluation,pe,70,0.004666666666666667
attempt_last_card_country,final_evaluation,bg,69,0.0046
attempt_last_card_country,final_evaluation,se,68,0.004533333333333334
attempt_last_card_country,final_evaluation,cl,65,0.004333333333333333
attempt_last_card_country,final_evaluation,sk,59,0.003933333333333333
attempt_last_card_country,final_evaluation,by,59,0.003933333333333333
attempt_last_card_country,final_evaluation,ng,55,0.0036666666666666666
attempt_last_card_country,final_evaluation,th,55,0.0036666666666666666
attempt_last_card_country,final_evaluation,eg,54,0.0036
attempt_last_card_country,final_evaluation,za,53,0.003533333333333333
attempt_last_card_country,final_evaluation,ec,53,0.003533333333333333
attempt_last_card_country,final_evaluation,ie,52,0.0034666666666666665
attempt_last_card_country,final_evaluation,my,52,0.0034666666666666665
attempt_last_card_country,final_evaluation,rs,51,0.0034
attempt_last_card_country,final_evaluation,ge,51,0.0034
attempt_last_card_country,final_evaluation,ma,49,0.003266666666666667
attempt_last_card_country,final_evaluation,dk,48,0.0032
attempt_last_card_country,final_evaluation,lt,47,0.0031333333333333335
attempt_last_card_country,final_evaluation,tj,46,0.0030666666666666668
attempt_last_card_country,final_evaluation,am,46,0.0030666666666666668
attempt_last_card_country,final_evaluation,gr,44,0.0029333333333333334
attempt_last_card_country,final_evaluation,hu,42,0.0028
attempt_last_card_country,final_evaluation,si,41,0.0027333333333333333
attempt_last_card_country,final_evaluation,no,40,0.0026666666666666666
attempt_last_card_country,final_evaluation,lb,40,0.0026666666666666666
attempt_last_card_country,final_evaluation,tw,40,0.0026666666666666666
attempt_last_card_country,final_evaluation,nz,40,0.0026666666666666666
attempt_last_card_country,final_evaluation,kw,39,0.0026
attempt_last_card_country,final_evaluation,cn,39,0.0026
attempt_last_card_country,final_evaluation,pa,38,0.002533333333333333
attempt_last_card_country,final_evaluation,fi,37,0.0024666666666666665
attempt_last_card_country,final_evaluation,az,36,0.0024
attempt_last_card_country,final_evaluation,lv,34,0.002266666666666667
attempt_last_card_country,final_evaluation,cy,33,0.0022
attempt_last_card_country,final_evaluation,jo,30,0.002
attempt_last_card_country,final_evaluation,qa,25,0.0016666666666666668
attempt_last_card_country,final_evaluation,hr,25,0.0016666666666666668
attempt_last_card_country,final_evaluation,iq,25,0.0016666666666666668
attempt_last_card_country,final_evaluation,lk,24,0.0016
attempt_last_card_country,final_evaluation,gt,23,0.0015333333333333334
attempt_last_card_country,final_evaluation,unknown,21,0.0014
attempt_last_card_country,final_evaluation,do,21,0.0014
attempt_last_card_country,final_evaluation,ke,19,0.0012666666666666666
attempt_last_card_country,final_evaluation,md,14,0.0009333333333333333
attempt_last_card_country,final_evaluation,al,13,0.0008666666666666666
attempt_last_card_country,final_evaluation,uy,13,0.0008666666666666666
attempt_last_card_country,final_evaluation,ba,12,0.0008
attempt_last_card_country,final_evaluation,sr,11,0.0007333333333333333
attempt_last_card_country,final_evaluation,bh,11,0.0007333333333333333
attempt_last_card_country,final_evaluation,ci,10,0.0006666666666666666
attempt_last_card_country,final_evaluation,py,10,0.0006666666666666666
attempt_last_card_country,final_evaluation,mn,10,0.0006666666666666666
attempt_last_card_country,final_evaluation,cr,10,0.0006666666666666666
attempt_last_card_country,final_evaluation,om,10,0.0006666666666666666
attempt_last_card_country,final_evaluation,hn,9,0.0006
attempt_last_card_country,final_evaluation,mk,9,0.0006
attempt_last_card_country,final_evaluation,ps,9,0.0006
attempt_last_card_country,final_evaluation,bd,9,0.0006
attempt_last_card_country,final_evaluation,gh,9,0.0006
attempt_last_card_country,final_evaluation,jm,8,0.0005333333333333334
attempt_last_card_country,final_evaluation,cd,8,0.0005333333333333334
attempt_last_card_country,final_evaluation,kh,7,0.00046666666666666666
attempt_last_card_country,final_evaluation,ky,7,0.00046666666666666666
attempt_last_card_country,final_evaluation,mt,7,0.00046666666666666666
attempt_last_card_country,final_evaluation,sv,6,0.0004
attempt_last_card_country,final_evaluation,lu,6,0.0004
attempt_last_card_country,final_evaluation,bo,5,0.0003333333333333333
attempt_last_card_country,final_evaluation,np,5,0.0003333333333333333
attempt_last_card_country,final_evaluation,ug,5,0.0003333333333333333
attempt_last_card_country,final_evaluation,tt,5,0.0003333333333333333
attempt_last_card_country,final_evaluation,zm,4,0.0002666666666666667
attempt_last_card_country,final_evaluation,tz,4,0.0002666666666666667
attempt_last_card_country,final_evaluation,mm,4,0.0002666666666666667
attempt_last_card_country,final_evaluation,mv,4,0.0002666666666666667
attempt_last_card_country,final_evaluation,is,4,0.0002666666666666667
attempt_last_card_country,final_evaluation,me,3,0.0002
attempt_last_card_country,final_evaluation,ml,3,0.0002
attempt_last_card_country,final_evaluation,bj,3,0.0002
attempt_last_card_country,final_evaluation,sn,3,0.0002
attempt_last_card_country,final_evaluation,ad,3,0.0002
attempt_last_card_country,final_evaluation,tn,3,0.0002
attempt_last_card_country,final_evaluation,rw,3,0.0002
attempt_last_card_country,final_evaluation,ao,3,0.0002
attempt_last_card_country,final_evaluation,mz,2,0.00013333333333333334
attempt_last_card_country,final_evaluation,cm,2,0.00013333333333333334
attempt_last_card_country,final_evaluation,cw,2,0.00013333333333333334
attempt_last_card_country,final_evaluation,ni,2,0.00013333333333333334
attempt_last_card_country,final_evaluation,bs,2,0.00013333333333333334
attempt_last_card_country,final_evaluation,ly,2,0.00013333333333333334
attempt_last_card_country,final_evaluation,la,2,0.00013333333333333334
attempt_last_card_country,final_evaluation,lr,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,sz,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,na,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,af,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,dz,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,fj,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,gy,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,bn,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,zw,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,bt,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,mu,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,td,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,aw,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,ye,1,6.666666666666667e-05
attempt_last_card_country,final_evaluation,li,1,6.666666666666667e-05
attempt_last_card_country,historical_train,unknown,12813,0.21355
attempt_last_card_country,historical_train,us,7233,0.12055
attempt_last_card_country,historical_train,jp,2548,0.042466666666666666
attempt_last_card_country,historical_train,fr,2377,0.03961666666666667
attempt_last_card_country,historical_train,de,2352,0.0392
attempt_last_card_country,historical_train,in,2164,0.036066666666666664
attempt_last_card_country,historical_train,gb,2033,0.033883333333333335
attempt_last_card_country,historical_train,es,1823,0.03038333333333333
attempt_last_card_country,historical_train,tr,1443,0.02405
attempt_last_card_country,historical_train,kr,1343,0.022383333333333335
attempt_last_card_country,historical_train,it,1295,0.021583333333333333
attempt_last_card_country,historical_train,kz,1287,0.02145
attempt_last_card_country,historical_train,br,1173,0.01955
attempt_last_card_country,historical_train,ca,1162,0.019366666666666667
attempt_last_card_country,historical_train,ua,1008,0.0168
attempt_last_card_country,historical_train,pl,889,0.014816666666666667
attempt_last_card_country,historical_train,ae,793,0.013216666666666666
attempt_last_card_country,historical_train,hk,781,0.013016666666666666
attempt_last_card_country,historical_train,au,721,0.012016666666666667
attempt_last_card_country,historical_train,mx,669,0.01115
attempt_last_card_country,historical_train,ee,600,0.01
